,open,high,low,close,volume,time
401,324.6423,324.7100,324.5914,324.7050,33855,2020-02-06 15:49:00
402,324.6491,324.7550,324.6200,324.6400,60425,2020-02-06 15:48:00
403,324.7000,324.7400,324.6150,324.6500,71278,2020-02-06 15:47:00
404,324.5450,324.7000,324.4737,324.6905,61068,2020-02-06 15:46:00
405,324.4800,324.5500,324.4600,324.5400,47502,2020-02-06 15:45:00
406,324.4850,324.5000,324.4200,324.4850,43569,2020-02-06 15:44:00
407,324.3850,324.5000,324.3800,324.4700,37448,2020-02-06 15:43:00
408,324.4600,324.4700,324.3800,324.3850,33306,2020-02-06 15:42:00
409,324.4100,324.4700,324.2600,324.4700,49618,2020-02-06 15:41:00
410,324.4900,324.5500,324.3800,324.3800,61290,2020-02-06 15:40:00
411,324.4900,324.5300,324.4300,324.4800,49925,2020-02-06 15:39:00
412,324.3800,324.4900,324.3650,324.4769,27381,2020-02-06 15:38:00
413,324.3600,324.5000,324.3600,324.3800,72548,2020-02-06 15:37:00
414,324.3701,324.3902,324.3100,324.3502,32411,2020-02-06 15:36:00
415,324.3000,324.4200,324.2700,324.3700,54074,2020-02-06 15:35:00
416,324.2842,324.3100,324.2200,324.2802,31639,2020-02-06 15:34:00
417,324.3100,324.3400,324.2400,324.2850,45956,2020-02-06 15:33:00
418,324.2668,324.3800,324.2200,324.3100,49865,2020-02-06 15:32:00
419,324.1300,324.3200,324.1200,324.2576,40967,2020-02-06 15:31:00
420,324.1091,324.1800,324.0300,324.1500,45042,2020-02-06 15:30:00
421,324.1598,324.1600,324.0600,324.1000,35532,2020-02-06 15:29:00
422,324.0700,324.1800,324.0500,324.1400,34140,2020-02-06 15:28:00
423,324.1399,324.2500,324.0700,324.0700,43300,2020-02-06 15:27:00
424,324.0700,324.2300,324.0400,324.1280,65895,2020-02-06 15:26:00
425,324.0560,324.0600,324.0000,324.0600,34944,2020-02-06 15:25:00
426,324.0900,324.1200,323.9950,324.0386,45018,2020-02-06 15:24:00
427,324.1500,324.2000,323.9200,324.1000,90773,2020-02-06 15:23:00
428,324.4350,324.4849,324.1000,324.1450,120009,2020-02-06 15:22:00
429,324.5400,324.5500,324.4000,324.4350,35018,2020-02-06 15:21:00
430,324.4610,324.5500,324.4200,324.5433,19651,2020-02-06 15:20:00
431,324.5350,324.5550,324.4600,324.4702,26289,2020-02-06 15:19:00
432,324.5143,324.5899,324.5100,324.5400,27834,2020-02-06 15:18:00
433,324.4200,324.5200,324.4078,324.5102,25747,2020-02-06 15:17:00
434,324.4800,324.4900,324.3500,324.4056,25398,2020-02-06 15:16:00
435,324.3600,324.5100,324.3600,324.4864,29372,2020-02-06 15:15:00
436,324.5750,324.6042,324.3000,324.3500,49019,2020-02-06 15:14:00
437,324.6400,324.6800,324.5776,324.5800,22103,2020-02-06 15:13:00
438,324.5500,324.6600,324.5400,324.6524,29305,2020-02-06 15:12:00
439,324.6500,324.6685,324.5600,324.5600,39309,2020-02-06 15:11:00
440,324.5900,324.6800,324.5800,324.6700,19512,2020-02-06 15:10:00
441,324.5600,324.6600,324.5200,324.5900,24814,2020-02-06 15:09:00
442,324.6106,324.6400,324.5500,324.5500,34260,2020-02-06 15:08:00
443,324.4400,324.6700,324.4400,324.6201,77604,2020-02-06 15:07:00
444,324.3600,324.4600,324.3500,324.4250,73192,2020-02-06 15:06:00
445,324.2989,324.3758,324.2630,324.3758,44383,2020-02-06 15:05:00
446,324.3400,324.3515,324.1200,324.3100,95889,2020-02-06 15:04:00
447,324.4581,324.5000,324.3400,324.3400,52408,2020-02-06 15:03:00
448,324.5600,324.5600,324.4100,324.4531,65554,2020-02-06 15:02:00
449,324.5150,324.6700,324.5150,324.5289,58152,2020-02-06 15:01:00
450,324.6700,324.7000,324.5000,324.5000,37851,2020-02-06 15:00:00
451,324.6957,324.8000,324.6700,324.6800,35619,2020-02-06 14:59:00
452,324.6600,324.7568,324.6200,324.6950,19780,2020-02-06 14:58:00
453,324.7100,324.7600,324.6439,324.6900,26099,2020-02-06 14:57:00
454,324.6900,324.7301,324.5900,324.7135,39855,2020-02-06 14:56:00
455,324.8205,324.8700,324.6600,324.7200,36221,2020-02-06 14:55:00
456,324.8900,324.8900,324.7500,324.8250,30487,2020-02-06 14:54:00
457,324.8800,324.9500,324.8700,324.9060,19186,2020-02-06 14:53:00
458,324.8600,324.9100,324.8200,324.8850,23508,2020-02-06 14:52:00
459,324.9850,325.0000,324.8600,324.8632,28625,2020-02-06 14:51:00
460,324.8700,325.0000,324.7600,324.9880,79858,2020-02-06 14:50:00
461,324.8600,324.9100,324.7988,324.8693,61556,2020-02-06 14:49:00
462,324.7356,324.8600,324.6800,324.8401,40436,2020-02-06 14:48:00
463,324.8700,324.8867,324.6600,324.7150,45778,2020-02-06 14:47:00
464,324.9400,325.0000,324.8300,324.8508,101294,2020-02-06 14:46:00
465,324.8500,324.9500,324.8400,324.9400,33754,2020-02-06 14:45:00
466,324.8400,324.9000,324.8200,324.8700,34954,2020-02-06 14:44:00
467,324.7800,324.8450,324.7300,324.8357,22896,2020-02-06 14:43:00
468,324.7000,324.8500,324.6700,324.8000,42568,2020-02-06 14:42:00
469,324.6600,324.7500,324.6450,324.7100,43852,2020-02-06 14:41:00
470,324.7466,324.7800,324.6041,324.6420,42186,2020-02-06 14:40:00
471,324.8100,324.8500,324.7000,324.7500,41037,2020-02-06 14:39:00
472,324.7550,324.9000,324.7500,324.8100,45795,2020-02-06 14:38:00
473,324.7250,324.7700,324.6600,324.7500,29764,2020-02-06 14:37:00
474,324.9000,324.9050,324.7030,324.7030,45257,2020-02-06 14:36:00
475,324.7500,324.9200,324.7500,324.9000,39745,2020-02-06 14:35:00
476,324.7942,324.8200,324.7002,324.7600,28234,2020-02-06 14:34:00
477,324.8583,324.9076,324.7900,324.7900,47022,2020-02-06 14:33:00
478,324.7900,324.8800,324.6943,324.8600,41744,2020-02-06 14:32:00
479,324.6332,324.8000,324.5800,324.8000,57233,2020-02-06 14:31:00
480,324.7200,324.7500,324.5700,324.6150,42816,2020-02-06 14:30:00
481,324.6000,324.7100,324.5100,324.6920,50972,2020-02-06 14:29:00
482,324.6208,324.7700,324.6000,324.6045,56375,2020-02-06 14:28:00
483,324.4800,324.6700,324.4500,324.6300,66163,2020-02-06 14:27:00
484,324.5100,324.5500,324.3500,324.4782,67138,2020-02-06 14:26:00
485,324.2300,324.5100,324.1900,324.5100,64388,2020-02-06 14:25:00
486,324.2800,324.2900,324.1800,324.2254,22848,2020-02-06 14:24:00
487,324.2992,324.3500,324.1400,324.2900,71882,2020-02-06 14:23:00
488,324.1492,324.3100,324.0000,324.2800,98937,2020-02-06 14:22:00
489,324.4400,324.4400,324.1000,324.1700,105181,2020-02-06 14:21:00
490,324.6300,324.6400,324.4000,324.4200,73754,2020-02-06 14:20:00
491,324.7400,324.7700,324.5900,324.6400,72868,2020-02-06 14:19:00
492,324.9559,324.9559,324.7208,324.7500,49996,2020-02-06 14:18:00
493,324.9700,324.9800,324.8700,324.9500,29940,2020-02-06 14:17:00
494,324.9495,324.9800,324.8501,324.9600,36694,2020-02-06 14:16:00
495,324.9200,324.9799,324.9000,324.9400,20546,2020-02-06 14:15:00
496,324.9350,324.9800,324.9100,324.9356,26229,2020-02-06 14:14:00
497,324.9700,324.9900,324.8695,324.9348,33471,2020-02-06 14:13:00
498,324.8710,324.9800,324.8200,324.9700,34747,2020-02-06 14:12:00
499,324.9500,324.9800,324.8600,324.8671,34536,2020-02-06 14:11:00
500,324.9550,324.9700,324.9099,324.9482,22084,2020-02-06 14:10:00
501,324.9200,324.9800,324.9101,324.9500,41349,2020-02-06 14:09:00
502,324.9300,324.9800,324.9000,324.9071,56517,2020-02-06 14:08:00
503,324.9000,324.9400,324.7750,324.9200,52837,2020-02-06 14:07:00
504,324.8600,324.9000,324.7500,324.8900,67126,2020-02-06 14:06:00
505,324.7800,324.8700,324.7200,324.8600,45703,2020-02-06 14:05:00
506,324.6600,324.8300,324.6300,324.7700,48586,2020-02-06 14:04:00
507,324.7400,324.7500,324.6500,324.6700,26135,2020-02-06 14:03:00
508,324.6870,324.7500,324.5850,324.7200,46177,2020-02-06 14:02:00
509,324.5800,324.6800,324.5399,324.6502,35062,2020-02-06 14:01:00
510,324.6200,324.6600,324.5700,324.5700,37537,2020-02-06 14:00:00
511,324.4949,324.6200,324.4949,324.6200,35765,2020-02-06 13:59:00
512,324.6000,324.6200,324.4575,324.4965,53037,2020-02-06 13:58:00
513,324.7000,324.7000,324.5900,324.6100,42983,2020-02-06 13:57:00
514,324.5120,324.6900,324.4500,324.6900,39602,2020-02-06 13:56:00
515,324.5600,324.5800,324.4800,324.5187,53869,2020-02-06 13:55:00
516,324.4500,324.5900,324.4400,324.5200,70252,2020-02-06 13:54:00
517,324.4300,324.5200,324.4100,324.4500,68858,2020-02-06 13:53:00
518,324.3487,324.4500,324.3300,324.4300,34715,2020-02-06 13:52:00
519,324.3101,324.4400,324.3074,324.3450,58912,2020-02-06 13:51:00
520,324.2400,324.3600,324.2213,324.3211,33490,2020-02-06 13:50:00
521,324.2093,324.2806,324.1900,324.2150,55413,2020-02-06 13:49:00
522,324.1700,324.2000,324.1500,324.1965,27894,2020-02-06 13:48:00
523,324.1400,324.2200,324.1400,324.1600,39867,2020-02-06 13:47:00
524,324.3300,324.3300,324.1400,324.1400,32306,2020-02-06 13:46:00
525,324.2795,324.3500,324.2300,324.3353,101396,2020-02-06 13:45:00
526,324.1600,324.2800,324.1400,324.2700,39138,2020-02-06 13:44:00
527,323.9300,324.2100,323.9300,324.1700,178378,2020-02-06 13:43:00
528,323.8750,323.9454,323.7900,323.9250,37468,2020-02-06 13:42:00
529,323.8200,323.8900,323.8150,323.8484,26307,2020-02-06 13:41:00
530,323.8484,323.8800,323.7500,323.8000,27653,2020-02-06 13:40:00
531,323.8400,323.8950,323.7500,323.8387,34342,2020-02-06 13:39:00
532,323.8850,323.9628,323.8200,323.8400,34820,2020-02-06 13:38:00
533,323.8800,323.9000,323.8000,323.8800,30008,2020-02-06 13:37:00
534,323.9800,323.9800,323.7702,323.8900,36979,2020-02-06 13:36:00
535,323.9550,324.0000,323.9400,323.9800,72060,2020-02-06 13:35:00
536,323.7500,323.9600,323.7400,323.9501,86817,2020-02-06 13:34:00
537,323.7400,323.7900,323.7100,323.7335,29209,2020-02-06 13:33:00
538,323.8000,323.8100,323.7200,323.7240,28231,2020-02-06 13:32:00
539,323.6950,323.8400,323.6456,323.8001,43112,2020-02-06 13:31:00
540,323.8200,323.9100,323.6900,323.6900,25726,2020-02-06 13:30:00
541,323.9200,323.9864,323.8300,323.8300,39033,2020-02-06 13:29:00
542,323.9200,323.9800,323.8800,323.9260,37469,2020-02-06 13:28:00
543,323.8921,323.9200,323.8600,323.9100,29477,2020-02-06 13:27:00
544,323.9200,323.9593,323.8050,323.8900,25817,2020-02-06 13:26:00
545,323.9900,324.0000,323.9184,323.9184,48895,2020-02-06 13:25:00
546,323.9200,323.9900,323.9200,323.9899,81001,2020-02-06 13:24:00
547,323.7650,323.9388,323.7592,323.9388,34805,2020-02-06 13:23:00
548,323.7200,323.8000,323.6500,323.7608,24103,2020-02-06 13:22:00
549,323.7800,323.8300,323.7300,323.7300,33367,2020-02-06 13:21:00
550,323.7700,323.8100,323.7000,323.7800,22165,2020-02-06 13:20:00
551,323.8500,323.8700,323.6900,323.7800,20709,2020-02-06 13:19:00
552,323.9200,323.9447,323.8000,323.8400,33958,2020-02-06 13:18:00
553,323.9600,324.0000,323.8826,323.9259,62269,2020-02-06 13:17:00
554,323.8600,323.9700,323.8400,323.9700,55437,2020-02-06 13:16:00
555,323.6900,323.8500,323.6500,323.8300,43855,2020-02-06 13:15:00
556,323.6500,323.7500,323.5361,323.7200,43173,2020-02-06 13:14:00
557,323.5600,323.6699,323.5100,323.6645,36556,2020-02-06 13:13:00
558,323.4400,323.6000,323.4400,323.5500,38628,2020-02-06 13:12:00
559,323.4950,323.5200,323.4300,323.4500,33886,2020-02-06 13:11:00
560,323.3733,323.5184,323.3700,323.5000,33838,2020-02-06 13:10:00
561,323.5700,323.5800,323.3600,323.3700,46370,2020-02-06 13:09:00
562,323.8200,323.8200,323.5500,323.5500,38170,2020-02-06 13:08:00
563,323.8624,323.9400,323.7200,323.8245,47601,2020-02-06 13:07:00
564,323.8000,323.9300,323.7983,323.8800,53843,2020-02-06 13:06:00
565,323.7137,323.7927,323.6125,323.7927,40626,2020-02-06 13:05:00
566,323.8400,323.8400,323.6900,323.7280,50086,2020-02-06 13:04:00
567,323.8200,323.8300,323.7000,323.8300,71124,2020-02-06 13:03:00
568,323.6900,323.8300,323.5700,323.8154,65674,2020-02-06 13:02:00
569,323.5000,323.7500,323.4900,323.6800,78356,2020-02-06 13:01:00
570,323.3800,323.6000,323.3800,323.5200,132119,2020-02-06 13:00:00
571,323.1300,323.4000,323.1100,323.3731,146389,2020-02-06 12:59:00
572,323.1730,323.2200,323.1400,323.1600,17731,2020-02-06 12:58:00
573,323.2200,323.2600,323.1500,323.1723,23219,2020-02-06 12:57:00
574,323.1300,323.2600,323.1000,323.2100,30716,2020-02-06 12:56:00
575,323.1200,323.1899,323.0700,323.1000,28085,2020-02-06 12:55:00
576,323.1000,323.1500,323.0950,323.1100,40424,2020-02-06 12:54:00
577,323.0000,323.1000,322.9300,323.0800,30894,2020-02-06 12:53:00
578,322.9550,322.9900,322.9350,322.9753,20593,2020-02-06 12:52:00
579,323.0203,323.1100,322.9200,322.9700,31135,2020-02-06 12:51:00
580,322.9600,323.0500,322.8900,323.0375,25753,2020-02-06 12:50:00
581,322.8300,322.9799,322.7300,322.9350,39503,2020-02-06 12:49:00
582,323.0500,323.0500,322.7700,322.8116,45287,2020-02-06 12:48:00
583,323.2300,323.2360,323.0300,323.0700,38579,2020-02-06 12:47:00
584,323.3700,323.4200,323.2200,323.2200,52202,2020-02-06 12:46:00
585,323.1600,323.3850,323.1000,323.3603,65454,2020-02-06 12:45:00
586,323.1000,323.1900,323.0500,323.1700,26999,2020-02-06 12:44:00
587,323.1150,323.1600,323.0400,323.0700,31336,2020-02-06 12:43:00
588,322.9500,323.1500,322.9500,323.1254,79468,2020-02-06 12:42:00
589,322.8900,323.0400,322.8900,322.9700,38620,2020-02-06 12:41:00
590,322.9054,322.9710,322.8514,322.9100,17737,2020-02-06 12:40:00
591,322.8550,322.9601,322.8400,322.9000,1236864,2020-02-06 12:39:00
592,322.8000,322.8800,322.7700,322.8550,22845,2020-02-06 12:38:00
593,322.9755,322.9800,322.7900,322.8000,36206,2020-02-06 12:37:00
594,322.9700,323.0400,322.8800,322.9500,19678,2020-02-06 12:36:00
595,322.9400,322.9700,322.8300,322.9400,42768,2020-02-06 12:35:00
596,322.9400,323.0000,322.9150,322.9500,35810,2020-02-06 12:34:00
597,322.9467,322.9900,322.9100,322.9500,19910,2020-02-06 12:33:00
598,322.8254,322.9516,322.8100,322.9516,19498,2020-02-06 12:32:00
599,323.0600,323.1300,322.7700,322.8100,70206,2020-02-06 12:31:00
600,322.9100,323.0700,322.9100,323.0500,102852,2020-02-06 12:30:00
601,322.9400,322.9500,322.8900,322.9100,23535,2020-02-06 12:29:00
602,322.8566,322.9500,322.8566,322.9385,146125,2020-02-06 12:28:00
603,322.7900,322.9300,322.7900,322.8592,42820,2020-02-06 12:27:00
604,322.7994,322.8800,322.7400,322.7800,56006,2020-02-06 12:26:00
605,322.6800,322.8000,322.6700,322.8000,39130,2020-02-06 12:25:00
606,322.6100,322.7173,322.6100,322.6800,14526,2020-02-06 12:24:00
607,322.7500,322.7500,322.6100,322.6300,22250,2020-02-06 12:23:00
608,322.7837,322.8000,322.7300,322.7450,16244,2020-02-06 12:22:00
609,322.7713,322.8200,322.7100,322.7850,28773,2020-02-06 12:21:00
610,322.6700,322.7800,322.6450,322.7600,32014,2020-02-06 12:20:00
611,322.6100,322.6799,322.5100,322.6619,20670,2020-02-06 12:19:00
612,322.6100,322.6980,322.6000,322.6000,19424,2020-02-06 12:18:00
613,322.7800,322.8000,322.6000,322.6228,30362,2020-02-06 12:17:00
614,322.6250,322.8200,322.6202,322.7900,65440,2020-02-06 12:16:00
615,322.4500,322.6350,322.4500,322.6350,26577,2020-02-06 12:15:00
616,322.4300,322.5700,322.3700,322.4400,21314,2020-02-06 12:14:00
617,322.3500,322.5400,322.3000,322.4200,27398,2020-02-06 12:13:00
618,322.5600,322.5800,322.3700,322.3700,25492,2020-02-06 12:12:00
619,322.4750,322.6300,322.4300,322.5650,29221,2020-02-06 12:11:00
620,322.4700,322.5500,322.4100,322.4750,28874,2020-02-06 12:10:00
621,322.5002,322.6200,322.4500,322.5050,38582,2020-02-06 12:09:00
622,322.3500,322.5274,322.3500,322.5100,58984,2020-02-06 12:08:00
623,322.4550,322.5300,322.3200,322.3500,36808,2020-02-06 12:07:00
624,322.3600,322.4700,322.2800,322.4392,39243,2020-02-06 12:06:00
625,321.9300,322.3700,321.9300,322.3600,76783,2020-02-06 12:05:00
626,321.9686,322.0100,321.8800,321.9350,26656,2020-02-06 12:04:00
627,322.0000,322.1000,321.8800,321.9558,32608,2020-02-06 12:03:00
628,321.6500,322.0549,321.6400,321.9800,77646,2020-02-06 12:02:00
629,321.6454,321.8400,321.5400,321.6240,61690,2020-02-06 12:01:00
630,321.8400,321.8600,321.6500,321.6500,117390,2020-02-06 12:00:00
631,322.2200,322.2900,321.7700,321.8100,88981,2020-02-06 11:59:00
632,322.3000,322.3750,322.0900,322.2500,64180,2020-02-06 11:58:00
633,322.3100,322.4900,322.2700,322.3100,46283,2020-02-06 11:57:00
634,322.3502,322.4704,322.1100,322.3200,40710,2020-02-06 11:56:00
635,322.2100,322.3685,322.2100,322.3499,27389,2020-02-06 11:55:00
636,322.3813,322.3865,322.2100,322.2200,42582,2020-02-06 11:54:00
637,322.6600,322.6600,322.3500,322.3800,34427,2020-02-06 11:53:00
638,322.5800,322.6800,322.5800,322.6700,28330,2020-02-06 11:52:00
639,322.5900,322.6200,322.5000,322.5519,16835,2020-02-06 11:51:00
640,322.4953,322.6200,322.4800,322.6012,19413,2020-02-06 11:50:00
641,322.5173,322.5900,322.4200,322.5000,20161,2020-02-06 11:49:00
642,322.5800,322.6200,322.5101,322.5101,19985,2020-02-06 11:48:00
643,322.4100,322.5895,322.3800,322.5895,26951,2020-02-06 11:47:00
644,322.3200,322.5000,322.3200,322.4152,20442,2020-02-06 11:46:00
645,322.4700,322.4700,322.3300,322.3300,31170,2020-02-06 11:45:00
646,322.5100,322.5700,322.3700,322.4700,97570,2020-02-06 11:44:00
647,322.5150,322.6498,322.5100,322.6000,11390,2020-02-06 11:41:00
648,322.4700,322.6400,322.4700,322.5100,29875,2020-02-06 11:40:00
649,322.5000,322.5200,322.3700,322.4200,31408,2020-02-06 11:39:00
650,322.6400,322.6550,322.4700,322.5300,33776,2020-02-06 11:38:00
651,322.7300,322.8000,322.5700,322.6400,35882,2020-02-06 11:37:00
652,322.8338,322.8499,322.6401,322.7202,66607,2020-02-06 11:36:00
653,322.6478,322.8500,322.6478,322.8300,43366,2020-02-06 11:35:00
654,322.5600,322.8400,322.5600,322.6450,56919,2020-02-06 11:34:00
655,322.5699,322.6900,322.4900,322.5600,22994,2020-02-06 11:33:00
656,322.6100,322.6500,322.5050,322.5400,38808,2020-02-06 11:32:00
657,322.5100,322.7050,322.4800,322.5914,59495,2020-02-06 11:31:00
658,322.3430,322.5250,322.2100,322.5100,66234,2020-02-06 11:30:00
659,322.4500,322.5600,322.3200,322.3284,58867,2020-02-06 11:29:00
660,322.5400,322.6000,322.4300,322.4300,33865,2020-02-06 11:28:00
661,322.5350,322.5700,322.4400,322.5439,32199,2020-02-06 11:27:00
662,322.4510,322.5900,322.4510,322.5500,24118,2020-02-06 11:26:00
663,322.5350,322.6200,322.4500,322.4650,85861,2020-02-06 11:25:00
664,322.4700,322.5900,322.4100,322.5400,41764,2020-02-06 11:24:00
665,322.5200,322.5723,322.4237,322.4599,45131,2020-02-06 11:23:00
666,322.4300,322.5800,322.4181,322.5150,47115,2020-02-06 11:22:00
667,322.3550,322.4799,322.3100,322.4300,46790,2020-02-06 11:21:00
668,322.1001,322.3600,322.1001,322.3600,40251,2020-02-06 11:20:00
669,322.0900,322.2200,321.9700,322.1150,42271,2020-02-06 11:19:00
670,322.1672,322.2500,322.0600,322.1046,22775,2020-02-06 11:18:00
671,322.1800,322.1900,322.0000,322.1900,27062,2020-02-06 11:17:00
672,322.2500,322.2950,322.1300,322.1800,24316,2020-02-06 11:16:00
673,322.2300,322.2500,322.0800,322.2500,38437,2020-02-06 11:15:00
674,322.2650,322.3000,322.0000,322.2250,46349,2020-02-06 11:14:00
675,322.4200,322.5700,322.1901,322.3100,109856,2020-02-06 11:13:00
676,322.2000,322.4400,322.2000,322.4400,43406,2020-02-06 11:12:00
677,322.1100,322.2500,322.1000,322.2100,72998,2020-02-06 11:11:00
678,321.8700,322.1400,321.8356,322.0800,100235,2020-02-06 11:10:00
679,321.6800,321.9500,321.6800,321.8350,37767,2020-02-06 11:09:00
680,321.6300,321.7400,321.5301,321.6642,26608,2020-02-06 11:08:00
681,321.7800,321.9025,321.5900,321.6200,41261,2020-02-06 11:07:00
682,321.8300,321.8899,321.7250,321.7700,28534,2020-02-06 11:06:00
683,321.9149,321.9149,321.7000,321.8100,20798,2020-02-06 11:05:00
684,321.7301,322.0300,321.7200,321.9100,46863,2020-02-06 11:04:00
685,321.6020,321.9100,321.5900,321.7300,62175,2020-02-06 11:03:00
686,321.4710,321.6200,321.3200,321.6100,42181,2020-02-06 11:02:00
687,321.7000,321.7075,321.4200,321.4600,33335,2020-02-06 11:01:00
688,321.6200,321.7800,321.6150,321.6884,41099,2020-02-06 11:00:00
689,321.6000,321.6584,321.4000,321.6584,40530,2020-02-06 10:59:00
690,321.5100,321.7200,321.4571,321.6100,33278,2020-02-06 10:58:00
691,321.5350,321.6500,321.4900,321.5800,46249,2020-02-06 10:57:00
692,321.5200,321.6199,321.4600,321.5289,33763,2020-02-06 10:56:00
693,321.6800,321.7500,321.4600,321.5500,50798,2020-02-06 10:55:00
694,321.9491,322.0000,321.6800,321.7000,37122,2020-02-06 10:54:00
695,322.1298,322.1298,321.9400,321.9700,41269,2020-02-06 10:53:00
696,322.0350,322.1800,321.9457,322.1200,52107,2020-02-06 10:52:00
697,321.8400,322.0500,321.8220,322.0500,47559,2020-02-06 10:51:00
698,321.8700,322.0600,321.7800,321.8300,94959,2020-02-06 10:50:00
699,321.7700,321.8900,321.5800,321.8700,69699,2020-02-06 10:49:00
700,321.6500,321.7800,321.6100,321.7500,67046,2020-02-06 10:48:00
701,321.2993,321.6400,321.2852,321.6400,80682,2020-02-06 10:47:00
702,320.9800,321.3900,320.9100,321.2800,66961,2020-02-06 10:46:00
703,320.9800,321.0500,320.8400,320.9970,39988,2020-02-06 10:45:00
704,321.1900,321.1900,320.9500,321.0100,20196,2020-02-06 10:44:00
705,321.1200,321.2900,321.0800,321.1400,28198,2020-02-06 10:43:00
706,321.0600,321.2200,321.0500,321.1350,25274,2020-02-06 10:42:00
707,321.2100,321.3500,321.0100,321.0300,33219,2020-02-06 10:41:00
708,321.0519,321.2400,321.0100,321.1800,32715,2020-02-06 10:40:00
709,321.1700,321.2300,320.9200,321.0800,49958,2020-02-06 10:39:00
710,321.2500,321.4400,321.0711,321.1530,96675,2020-02-06 10:38:00
711,321.1800,321.2500,321.1000,321.2350,45364,2020-02-06 10:37:00
712,320.9400,321.1759,320.9350,321.1600,44773,2020-02-06 10:36:00
713,320.5700,320.9500,320.5400,320.9100,48355,2020-02-06 10:35:00
714,320.7000,320.7700,320.3900,320.5486,76150,2020-02-06 10:34:00
715,320.8600,320.8727,320.6779,320.7200,40927,2020-02-06 10:33:00
716,320.7900,320.9050,320.6300,320.8300,64299,2020-02-06 10:32:00
717,320.5200,320.8400,320.4700,320.8100,69086,2020-02-06 10:31:00
718,320.5300,320.6500,320.4350,320.5200,54692,2020-02-06 10:30:00
719,321.0900,321.0900,320.4700,320.5500,70950,2020-02-06 10:29:00
720,321.1122,321.2200,320.9000,321.1190,40358,2020-02-06 10:28:00
721,320.7400,321.1500,320.7400,321.1000,67299,2020-02-06 10:27:00
722,320.7700,320.8300,320.5700,320.7300,66690,2020-02-06 10:26:00
723,320.5693,320.7800,320.3700,320.7550,77493,2020-02-06 10:25:00
724,320.7875,320.8113,320.5300,320.5500,76128,2020-02-06 10:24:00
725,321.1000,321.3199,320.7600,320.7800,64586,2020-02-06 10:23:00
726,320.9611,321.1699,320.9400,321.0800,56796,2020-02-06 10:22:00
727,320.7101,321.0700,320.7090,320.9900,59853,2020-02-06 10:21:00
728,320.8100,320.9700,320.7224,320.7224,58842,2020-02-06 10:20:00
729,321.0550,321.0600,320.6501,320.8047,82114,2020-02-06 10:19:00
730,321.1100,321.1500,320.9300,321.0550,74934,2020-02-06 10:18:00
731,321.3301,321.3491,320.9700,321.1000,149857,2020-02-06 10:17:00
732,321.5891,321.6300,321.3100,321.3400,35541,2020-02-06 10:16:00
733,321.4500,321.6600,321.3800,321.5700,64736,2020-02-06 10:15:00
734,321.3800,321.4600,321.2300,321.4600,42997,2020-02-06 10:14:00
735,321.6100,321.6200,321.3600,321.3932,38666,2020-02-06 10:13:00
736,321.5700,321.6700,321.3800,321.5950,62596,2020-02-06 10:12:00
737,321.4200,321.5900,321.3100,321.5800,47628,2020-02-06 10:11:00
738,321.5800,321.6800,321.3600,321.4111,44398,2020-02-06 10:10:00
739,321.5260,321.7200,321.5250,321.5900,46285,2020-02-06 10:09:00
740,321.4600,321.5999,321.4100,321.5125,60092,2020-02-06 10:08:00
741,321.4400,321.4800,321.1800,321.3650,62970,2020-02-06 10:07:00
742,321.4400,321.7300,321.4000,321.4250,78769,2020-02-06 10:06:00
743,321.4300,321.5500,321.3200,321.4550,79439,2020-02-06 10:05:00
744,321.4775,321.5700,321.2500,321.4495,86284,2020-02-06 10:04:00
745,321.7700,321.7700,321.4102,321.4800,78366,2020-02-06 10:03:00
746,322.1900,322.2600,321.7300,321.8200,151879,2020-02-06 10:02:00
747,322.3525,322.5000,322.0724,322.1700,81857,2020-02-06 10:01:00
748,321.7500,322.4300,321.7500,322.3800,133688,2020-02-06 10:00:00
749,321.8000,321.8700,321.6800,321.7700,57506,2020-02-06 09:59:00
750,321.8728,321.8728,321.7800,321.7800,155582,2020-02-06 09:58:00
751,321.8500,321.8600,321.7900,321.8600,48325,2020-02-06 09:57:00
752,321.8901,321.9000,321.8500,321.9000,51553,2020-02-06 09:56:00
753,321.7400,321.9000,321.7400,321.9000,71109,2020-02-06 09:55:00
754,321.6700,321.8000,321.6700,321.7480,48349,2020-02-06 09:54:00
755,321.6554,321.7850,321.6450,321.7850,43429,2020-02-06 09:53:00
756,321.7500,321.7500,321.6418,321.6705,60449,2020-02-06 09:52:00
757,321.8200,321.8200,321.6900,321.6900,92507,2020-02-06 09:51:00
758,321.7500,321.8533,321.7500,321.8533,134933,2020-02-06 09:50:00
759,321.8106,322.2483,321.6886,321.9116,77216,2020-02-06 09:49:00
760,321.0700,321.3700,321.0700,321.3000,58149,2020-02-06 09:48:00
761,321.1250,321.2475,321.0700,321.0700,79666,2020-02-06 09:47:00
762,321.5300,321.5300,321.1350,321.1350,76745,2020-02-06 09:46:00
763,321.3000,321.5700,321.3000,321.5700,82346,2020-02-06 09:45:00
764,321.2200,321.3614,321.2200,321.3300,112472,2020-02-06 09:44:00
765,320.5362,321.0800,320.5362,321.0800,102620,2020-02-06 09:43:00
766,320.7801,320.8243,320.5500,320.5500,61944,2020-02-06 09:42:00
767,320.7400,320.9850,320.7400,320.9850,144633,2020-02-06 09:41:00
768,321.1450,321.1450,320.6800,320.6800,172153,2020-02-06 09:40:00
