volume,time,open,close,high,low
57430,2020-02-07 15:10:00,319.26,319.18,319.34,319.18
36376,2020-02-07 15:09:00,319.4,319.2699,319.4064,319.2699
42663,2020-02-07 15:08:00,319.485,319.38,319.55,319.2815
37924,2020-02-07 15:07:00,319.3664,319.47,319.56,319.35
49573,2020-02-07 15:06:00,319.455,319.37,319.5708,319.37
50060,2020-02-07 15:05:00,319.6925,319.44,319.6925,319.43
50553,2020-02-07 15:04:00,319.72,319.68,319.85,319.67
39131,2020-02-07 15:03:00,319.66,319.7185,319.72,319.57
41800,2020-02-07 15:02:00,319.45,319.66,319.66,319.45
31834,2020-02-07 15:01:00,319.56,319.435,319.67,319.4
56497,2020-02-07 15:00:00,319.6,319.57,319.83,319.52
29523,2020-02-07 14:59:00,319.63,319.5824,319.72,319.55
53925,2020-02-07 14:58:00,319.5499,319.6643,319.67,319.46
33211,2020-02-07 14:57:00,319.3431,319.5449,319.55,319.33
57466,2020-02-07 14:56:00,319.4799,319.3401,319.58,319.21
81826,2020-02-07 14:55:00,319.18,319.4648,319.49,319.0454
60142,2020-02-07 14:54:00,319.56,319.17,319.59,319.15
35840,2020-02-07 14:53:00,319.699,319.5397,319.7088,319.52
33375,2020-02-07 14:52:00,319.5698,319.7134,319.74,319.53
37490,2020-02-07 14:51:00,319.56,319.57,319.69,319.51
24543,2020-02-07 14:50:00,319.51,319.55,319.62,319.51
34049,2020-02-07 14:49:00,319.3913,319.4815,319.53,319.35
89860,2020-02-07 14:48:00,319.74,319.425,319.74,319.33
32937,2020-02-07 14:47:00,319.66,319.7449,319.82,319.62
50560,2020-02-07 14:46:00,319.9201,319.67,319.94,319.67
95176,2020-02-07 14:45:00,319.7467,319.94,320.24,319.7467
27258,2020-02-07 14:44:00,319.75,319.7253,319.7641,319.6145
45198,2020-02-07 14:43:00,319.632,319.753,319.8343,319.51
41645,2020-02-07 14:42:00,319.65,319.6202,319.75,319.53
89635,2020-02-07 14:41:00,319.74,319.64,319.86,319.56
57452,2020-02-07 14:40:00,320.0754,319.74,320.0754,319.72
44012,2020-02-07 14:39:00,320.07,320.0733,320.1,319.93
54587,2020-02-07 14:38:00,319.903,320.05,320.1,319.83
49872,2020-02-07 14:37:00,319.67,319.9126,319.95,319.67
71849,2020-02-07 14:36:00,319.91,319.68,319.93,319.57
46675,2020-02-07 14:35:00,319.96,319.92,320.0,319.8
67458,2020-02-07 14:34:00,320.05,319.9616,320.08,319.89
75319,2020-02-07 14:33:00,319.8,320.0513,320.09,319.8
60249,2020-02-07 14:32:00,319.74,319.8,319.9211,319.70099999999996
99461,2020-02-07 14:31:00,319.58,319.74,319.97,319.58
68912,2020-02-07 14:30:00,319.525,319.6075,319.75,319.505
103551,2020-02-07 14:29:00,319.6702,319.5302,320.0336,319.5231
108262,2020-02-07 14:28:00,319.1964,319.64599999999996,319.7,319.195
134508,2020-02-07 14:27:00,318.7947,319.2,319.2,318.7947
43834,2020-02-07 14:26:00,318.76,318.79,318.82,318.66
122121,2020-02-07 14:25:00,318.98,318.73,319.0,318.5
101942,2020-02-07 14:24:00,318.9265,318.9848,319.31,318.85
175993,2020-02-07 14:23:00,318.52,318.8978,318.96,318.33
119956,2020-02-07 14:22:00,319.0099,318.51,319.0099,318.449
115117,2020-02-07 14:21:00,319.3,318.99,319.33,318.94
51858,2020-02-07 14:20:00,319.3435,319.32,319.49,319.25
53944,2020-02-07 14:19:00,319.42,319.33,319.55,319.31
63822,2020-02-07 14:18:00,319.6112,319.42,319.62,319.33
65528,2020-02-07 14:17:00,319.9,319.59,319.94,319.52
127888,2020-02-07 14:16:00,319.41,319.9398,319.95,319.35
152361,2020-02-07 14:15:00,319.1515,319.3915,319.6767,319.1462
112659,2020-02-07 14:14:00,319.45,319.15,319.45,319.0
106552,2020-02-07 14:13:00,319.75,319.4763,319.76,319.33
99518,2020-02-07 14:12:00,319.99,319.725,320.08,319.6
68320,2020-02-07 14:11:00,319.8,319.99,320.035,319.7701
61420,2020-02-07 14:10:00,319.7,319.82,319.88,319.7
136631,2020-02-07 14:09:00,319.9648,319.71,320.02,319.5501
234856,2020-02-07 14:08:00,320.07,319.99,320.1,319.86
129145,2020-02-07 14:07:00,320.48,320.1099,320.5,320.08
65913,2020-02-07 14:06:00,320.53,320.5,320.6,320.35
82197,2020-02-07 14:05:00,320.9599,320.55,320.9599,320.45
65594,2020-02-07 14:04:00,320.77,320.94,321.01,320.77
53300,2020-02-07 14:03:00,320.53,320.76,320.81,320.51
65874,2020-02-07 14:02:00,320.56,320.522,320.6832,320.51
65041,2020-02-07 14:01:00,320.73,320.56,320.80400000000003,320.55
36490,2020-02-07 14:00:00,320.82,320.74,320.9,320.74
59851,2020-02-07 13:59:00,320.9146,320.811,320.92,320.69
139160,2020-02-07 13:58:00,321.08,320.9,321.08,320.82
35316,2020-02-07 13:57:00,321.2,321.0702,321.2123,321.02
28067,2020-02-07 13:56:00,321.323,321.2,321.395,321.2
64927,2020-02-07 13:55:00,321.44,321.325,321.45,321.209
22560,2020-02-07 13:54:00,321.4616,321.4426,321.48,321.395
27541,2020-02-07 13:53:00,321.48,321.465,321.4971,321.38
24625,2020-02-07 13:52:00,321.44,321.49,321.5,321.37
24750,2020-02-07 13:51:00,321.44,321.4124,321.54,321.4
22791,2020-02-07 13:50:00,321.58,321.47,321.5891,321.45
30343,2020-02-07 13:49:00,321.36400000000003,321.6,321.6,321.35
63233,2020-02-07 13:48:00,321.68,321.375,321.68,321.31
30418,2020-02-07 13:47:00,321.7197,321.65,321.73,321.58
26121,2020-02-07 13:46:00,321.795,321.7,321.8,321.59
26648,2020-02-07 13:45:00,321.715,321.7827,321.85,321.715
49736,2020-02-07 13:44:00,321.67,321.7325,321.83,321.642
48209,2020-02-07 13:43:00,321.67,321.64,321.67,321.55
32580,2020-02-07 13:42:00,321.76,321.68,321.8,321.66
42524,2020-02-07 13:41:00,321.6972,321.783,321.89,321.66
34127,2020-02-07 13:40:00,321.8296,321.655,321.8855,321.632
36742,2020-02-07 13:39:00,321.945,321.8136,322.01,321.72
23630,2020-02-07 13:38:00,321.948,321.9549,322.1165,321.85
38952,2020-02-07 13:37:00,321.9353,321.92,322.02,321.71
99595,2020-02-07 13:36:00,321.78,321.93,322.35,321.78
109141,2020-02-07 13:35:00,322.3681,321.795,322.4458,321.73
20625,2020-02-07 13:34:00,322.28,322.36,322.4,322.23
26122,2020-02-07 13:33:00,322.17,322.2575,322.31,322.155
24941,2020-02-07 13:32:00,322.385,322.17,322.385,322.17
37487,2020-02-07 13:31:00,322.23,322.3937,322.3989,322.2298
36649,2020-02-07 13:30:00,322.21,322.2234,322.33,322.182
39666,2020-02-07 13:29:00,322.15,322.1979,322.29,322.13
18962,2020-02-07 13:28:00,322.08,322.13,322.15,322.08
43631,2020-02-07 13:27:00,322.11,322.07,322.18,322.07
31899,2020-02-07 13:26:00,322.15,322.115,322.2,322.11
35849,2020-02-07 13:25:00,322.1,322.14,322.14,322.0
42164,2020-02-07 13:24:00,322.06,322.13,322.1898,322.01
98804,2020-02-07 13:23:00,322.22,322.0599,322.2423,321.88
59653,2020-02-07 13:22:00,322.4579,322.23,322.4701,322.1941
15257,2020-02-07 13:21:00,322.54,322.4656,322.58,322.4
24631,2020-02-07 13:20:00,322.58,322.54,322.58,322.44
23389,2020-02-07 13:19:00,322.6,322.5728,322.62,322.51
29771,2020-02-07 13:18:00,322.51,322.585,322.65,322.51
32094,2020-02-07 13:17:00,322.34,322.5001,322.56,322.34
26247,2020-02-07 13:16:00,322.411,322.35,322.54,322.35
49936,2020-02-07 13:15:00,322.54,322.4222,322.595,322.41
12704,2020-02-07 13:14:00,322.6319,322.55,322.67,322.53
24985,2020-02-07 13:13:00,322.58,322.62,322.6395,322.58
25595,2020-02-07 13:12:00,322.63,322.6,322.6401,322.52
15566,2020-02-07 13:11:00,322.69,322.65,322.71,322.65
27204,2020-02-07 13:10:00,322.64,322.69,322.7,322.6201
20184,2020-02-07 13:09:00,322.65,322.6326,322.715,322.6326
23866,2020-02-07 13:08:00,322.56,322.64,322.69,322.55
16587,2020-02-07 13:07:00,322.615,322.59,322.6489,322.56
32402,2020-02-07 13:06:00,322.6299,322.59,322.75,322.565
33473,2020-02-07 13:05:00,322.52,322.62,322.63,322.49
29421,2020-02-07 13:04:00,322.44,322.53,322.5787,322.44
59901,2020-02-07 13:03:00,322.54,322.4324,322.55,322.35
20765,2020-02-07 13:02:00,322.57,322.56,322.61,322.53
38561,2020-02-07 13:01:00,322.58,322.56,322.6,322.46
37968,2020-02-07 13:00:00,322.69,322.59,322.7,322.59
35599,2020-02-07 12:59:00,322.7,322.676,322.82,322.676
19892,2020-02-07 12:58:00,322.67,322.71,322.72,322.64
18075,2020-02-07 12:57:00,322.694,322.6794,322.71,322.64
19875,2020-02-07 12:56:00,322.74,322.6765,322.87,322.6765
30587,2020-02-07 12:55:00,322.73,322.71,322.7599,322.6482
20819,2020-02-07 12:54:00,322.84,322.73,322.85,322.73
18873,2020-02-07 12:53:00,322.8,322.8034,322.81,322.72
37311,2020-02-07 12:52:00,322.69,322.8157,322.8701,322.68
44601,2020-02-07 12:51:00,322.87,322.6732,322.87,322.5981
15602,2020-02-07 12:50:00,322.88,322.8819,322.94,322.85
18550,2020-02-07 12:49:00,322.895,322.875,322.9,322.83
24484,2020-02-07 12:48:00,322.9753,322.89,323.05,322.89
14760,2020-02-07 12:47:00,322.932,322.9764,322.9764,322.91
25810,2020-02-07 12:46:00,322.9304,322.91,322.99,322.88
32303,2020-02-07 12:45:00,322.9044,322.89,323.0199,322.85
27704,2020-02-07 12:44:00,323.1173,322.92,323.1208,322.88
31709,2020-02-07 12:43:00,323.18,323.1,323.2299,323.04
19627,2020-02-07 12:42:00,323.165,323.2,323.2299,323.12
43431,2020-02-07 12:41:00,323.07,323.1643,323.18,323.07
22210,2020-02-07 12:40:00,322.95,323.066,323.1,322.95
22029,2020-02-07 12:39:00,323.0001,322.95,323.04,322.9362
32099,2020-02-07 12:38:00,323.02,323.02,323.04,322.91
24217,2020-02-07 12:37:00,323.03,323.04,323.1,322.97
25651,2020-02-07 12:36:00,323.03,323.03,323.09,323.01
26058,2020-02-07 12:35:00,323.05,323.01,323.07,322.9801
21231,2020-02-07 12:34:00,323.0802,323.05,323.12,323.05
27692,2020-02-07 12:33:00,323.1202,323.0619,323.2099,323.04
30820,2020-02-07 12:32:00,323.18,323.1258,323.2,323.03
28127,2020-02-07 12:31:00,323.23,323.145,323.2785,323.11
14583,2020-02-07 12:30:00,323.28,323.24,323.295,323.2101
20123,2020-02-07 12:29:00,323.29,323.29,323.3,323.25
21211,2020-02-07 12:28:00,323.1781,323.27,323.3,323.17
21778,2020-02-07 12:27:00,323.31,323.15,323.32,323.14
23253,2020-02-07 12:26:00,323.24,323.3,323.33,323.24
23349,2020-02-07 12:25:00,323.2,323.235,323.3546,323.2
53125,2020-02-07 12:24:00,323.4,323.2,323.4,323.1612
53200,2020-02-07 12:23:00,323.335,323.38,323.4,323.32
40427,2020-02-07 12:22:00,323.225,323.3254,323.34,323.18
30983,2020-02-07 12:21:00,323.11,323.217,323.23,323.06
48033,2020-02-07 12:20:00,323.1501,323.0901,323.2,323.08
36327,2020-02-07 12:19:00,323.145,323.16,323.17,323.04
22027,2020-02-07 12:18:00,323.175,323.1402,323.175,323.11
29918,2020-02-07 12:17:00,323.161,323.18,323.21,323.16
32087,2020-02-07 12:16:00,323.0743,323.1623,323.17,323.06
20942,2020-02-07 12:15:00,322.9736,323.0737,323.0737,322.9736
40298,2020-02-07 12:14:00,322.9351,322.9699,323.0657,322.9351
25203,2020-02-07 12:13:00,322.79,322.91,322.95799999999997,322.77
26956,2020-02-07 12:12:00,322.82,322.78,322.89,322.77
14268,2020-02-07 12:11:00,322.94,322.8202,322.95,322.8202
21104,2020-02-07 12:10:00,322.9516,322.9449,322.9899,322.83
31077,2020-02-07 12:09:00,323.008,322.9503,323.1,322.92
33223,2020-02-07 12:08:00,323.04,322.995,323.07,322.98
30827,2020-02-07 12:07:00,322.925,323.0298,323.05,322.925
28204,2020-02-07 12:06:00,322.78,322.925,322.94,322.77
18448,2020-02-07 12:05:00,322.8903,322.78,322.8903,322.76
27230,2020-02-07 12:04:00,322.89,322.87,322.94,322.86
20256,2020-02-07 12:03:00,322.83,322.88,322.93,322.83
25312,2020-02-07 12:02:00,322.8226,322.8,322.8226,322.73
29883,2020-02-07 12:01:00,322.8503,322.82,322.9,322.72
17277,2020-02-07 12:00:00,322.89,322.84,322.94,322.82
40478,2020-02-07 11:59:00,322.99,322.8969,322.99,322.8
44708,2020-02-07 11:58:00,322.9,322.9997,323.0401,322.9
31808,2020-02-07 11:57:00,322.81,322.9,322.9,322.8
36870,2020-02-07 11:56:00,322.73,322.8,322.81,322.71
30199,2020-02-07 11:55:00,322.58,322.7203,322.74,322.58
38189,2020-02-07 11:54:00,322.52,322.59,322.63,322.44
40848,2020-02-07 11:53:00,322.64,322.51,322.68,322.4499
33611,2020-02-07 11:52:00,322.63,322.6319,322.71,322.6136
30055,2020-02-07 11:51:00,322.66,322.63,322.7,322.57
41788,2020-02-07 11:50:00,322.73,322.67,322.73,322.42
40468,2020-02-07 11:49:00,322.61,322.73,322.77,322.61
18039,2020-02-07 11:48:00,322.55,322.6,322.6381,322.5349
41076,2020-02-07 11:47:00,322.67,322.53,322.7,322.53
39686,2020-02-07 11:46:00,322.8728,322.69,322.895,322.66
26778,2020-02-07 11:45:00,322.9,322.8568,322.93,322.79
17648,2020-02-07 11:44:00,322.9579,322.89,322.9579,322.87
19144,2020-02-07 11:43:00,322.935,322.9142,322.9874,322.8746
24144,2020-02-07 11:42:00,322.94,322.94,323.015,322.92
19132,2020-02-07 11:41:00,322.95,322.9094,322.9599,322.86
34773,2020-02-07 11:40:00,322.93,322.961,323.04,322.8959
49885,2020-02-07 11:39:00,322.8582,322.915,322.93,322.7801
24027,2020-02-07 11:38:00,322.79,322.8327,322.9,322.775
28706,2020-02-07 11:37:00,322.82,322.79,322.8365,322.72
43763,2020-02-07 11:36:00,322.76,322.81,322.87,322.68
74053,2020-02-07 11:35:00,323.055,322.77,323.07,322.72
58010,2020-02-07 11:34:00,323.315,323.0448,323.33,323.02
54704,2020-02-07 11:33:00,323.2378,323.3183,323.33,323.12
113619,2020-02-07 11:32:00,323.03,323.2547,323.4,323.0
58871,2020-02-07 11:31:00,322.96,323.03,323.07,322.83
38339,2020-02-07 11:30:00,323.05,322.9603,323.05,322.95
52971,2020-02-07 11:29:00,323.032,323.0318,323.08,323.0
43063,2020-02-07 11:28:00,323.07,323.01,323.1327,323.01
62457,2020-02-07 11:27:00,322.93,323.055,323.07,322.93
9244,2020-02-07 11:26:00,322.99,322.91,323.0221,322.9
46471,2020-02-07 11:25:00,323.0,322.99,323.1,322.91
74074,2020-02-07 11:24:00,322.8439,323.01,323.04,322.75
39684,2020-02-07 11:23:00,322.9801,322.8253,323.02,322.8253
32608,2020-02-07 11:22:00,322.97,322.9872,323.0248,322.87
67202,2020-02-07 11:21:00,322.72,323.0,323.02,322.7
107914,2020-02-07 11:20:00,322.7,322.68,322.75,322.5
26977,2020-02-07 11:19:00,322.66,322.715,322.775,322.61
49295,2020-02-07 11:18:00,322.92400000000004,322.66,323.0,322.66
39436,2020-02-07 11:17:00,323.0,322.92,323.03,322.856
49389,2020-02-07 11:16:00,322.97,322.99,323.01,322.83
94136,2020-02-07 11:15:00,322.72,322.98,323.0482,322.72
56158,2020-02-07 11:14:00,322.5849,322.76,322.8256,322.58
30785,2020-02-07 11:13:00,322.52,322.58,322.6599,322.51
23183,2020-02-07 11:12:00,322.33,322.5,322.5,322.2838
43724,2020-02-07 11:11:00,322.42,322.3443,322.52,322.33
32252,2020-02-07 11:10:00,322.5099,322.43,322.5099,322.39
30686,2020-02-07 11:09:00,322.5627,322.5,322.58,322.44
50110,2020-02-07 11:08:00,322.4026,322.57,322.6025,322.4026
32606,2020-02-07 11:07:00,322.2892,322.4064,322.4599,322.27
41624,2020-02-07 11:06:00,322.23,322.29,322.3331,322.1232
62123,2020-02-07 11:05:00,322.24,322.25,322.3599,322.18
80337,2020-02-07 11:04:00,322.18,322.24,322.35,322.115
50069,2020-02-07 11:03:00,322.0311,322.1233,322.18,321.97
92993,2020-02-07 11:02:00,322.03,322.02,322.18,321.75
86572,2020-02-07 11:01:00,322.375,322.06,322.39,322.01
100633,2020-02-07 11:00:00,322.8408,322.3769,322.8408,322.37
27522,2020-02-07 10:59:00,322.93,322.836,322.95,322.825
34964,2020-02-07 10:58:00,322.8143,322.9422,322.97,322.7285
59909,2020-02-07 10:57:00,322.8302,322.8,322.85,322.67
46117,2020-02-07 10:56:00,322.65,322.79,322.85900000000004,322.635
32203,2020-02-07 10:55:00,322.47,322.62,322.66,322.4224
87813,2020-02-07 10:54:00,322.61,322.4737,322.6599,322.37
61905,2020-02-07 10:53:00,322.69,322.6,322.7158,322.42
31754,2020-02-07 10:52:00,322.72,322.67,322.74,322.58
38355,2020-02-07 10:51:00,322.7209,322.7152,322.8007,322.65
86286,2020-02-07 10:50:00,322.5199,322.73,322.87,322.5
66668,2020-02-07 10:49:00,322.5801,322.52,322.71,322.41
81908,2020-02-07 10:48:00,322.83,322.61,322.8699,322.53
75297,2020-02-07 10:47:00,322.93,322.85,323.05,322.8101
65474,2020-02-07 10:46:00,323.2352,322.922,323.2352,322.88
84250,2020-02-07 10:45:00,323.2301,323.2246,323.32,323.09
134004,2020-02-07 10:44:00,322.94,323.2375,323.26,322.925
60403,2020-02-07 10:43:00,322.68,322.93,322.99,322.68
46193,2020-02-07 10:42:00,322.72,322.66,322.92,322.65
54779,2020-02-07 10:41:00,322.8892,322.7149,322.93,322.7065
83707,2020-02-07 10:40:00,323.08,322.88,323.0851,322.82
130042,2020-02-07 10:39:00,322.89,323.08,323.12,322.88
91784,2020-02-07 10:38:00,322.7001,322.885,322.95,322.7
56645,2020-02-07 10:37:00,322.6,322.7,322.73,322.3535
43262,2020-02-07 10:36:00,322.67,322.57,322.68,322.51
63604,2020-02-07 10:35:00,322.81,322.6578,322.81,322.58
75422,2020-02-07 10:34:00,322.74,322.81,322.81,322.63
113499,2020-02-07 10:33:00,322.861,322.75,322.87,322.65
115647,2020-02-07 10:32:00,322.53,322.8776,322.8776,322.51
138337,2020-02-07 10:31:00,322.22,322.56,322.7,322.22
65727,2020-02-07 10:30:00,322.025,322.22,322.28,322.02
120132,2020-02-07 10:29:00,322.34,322.02,322.4685,322.0
139222,2020-02-07 10:28:00,322.05,322.3401,322.44,322.05
70450,2020-02-07 10:27:00,321.86,322.015,322.0316,321.78
100961,2020-02-07 10:26:00,322.043,321.87,322.07,321.77
151057,2020-02-07 10:25:00,321.65,322.05,322.07,321.61
165570,2020-02-07 10:24:00,321.3373,321.6304,321.75,321.3373
54341,2020-02-07 10:23:00,321.3477,321.3343,321.3793,321.27
59355,2020-02-07 10:22:00,321.2673,321.3433,321.3705,321.17
77049,2020-02-07 10:21:00,321.1499,321.26,321.35,321.13
107182,2020-02-07 10:20:00,321.29,321.107,321.4,321.04
93586,2020-02-07 10:19:00,321.12,321.29,321.31,321.07
133027,2020-02-07 10:18:00,320.7799,321.13,321.13,320.7799
211545,2020-02-07 10:17:00,320.8907,320.7963,321.1626,320.6922
106086,2020-02-07 10:16:00,321.09,320.8944,321.115,320.83
48885,2020-02-07 10:15:00,321.24,321.08,321.24,321.08
80267,2020-02-07 10:14:00,321.29,321.21,321.29,321.06
60247,2020-02-07 10:13:00,321.19,321.28,321.38,321.18
44219,2020-02-07 10:12:00,321.11,321.2032,321.275,321.07
66419,2020-02-07 10:11:00,321.132,321.11,321.26,321.1015
62070,2020-02-07 10:10:00,321.1258,321.13,321.1745,320.98
73421,2020-02-07 10:09:00,321.29,321.1,321.32,321.09
110966,2020-02-07 10:08:00,321.08,321.29,321.39099999999996,321.03
94378,2020-02-07 10:07:00,321.04,321.07,321.215,320.96
93734,2020-02-07 10:06:00,320.95,321.04,321.13,320.86
146195,2020-02-07 10:05:00,320.93,320.97,321.04,320.7706
70076,2020-02-07 10:04:00,321.38,320.94,321.4,320.94
90692,2020-02-07 10:03:00,321.3,321.4,321.46,321.08
158697,2020-02-07 10:02:00,320.9138,321.305,321.42,320.8154
101538,2020-02-07 10:01:00,321.18,320.9221,321.2,320.84
149861,2020-02-07 10:00:00,321.12,321.21,321.27,320.97
96500,2020-02-07 09:59:00,321.405,321.11,321.45,321.05
79647,2020-02-07 09:58:00,321.4576,321.4247,321.4576,321.3983
80734,2020-02-07 09:57:00,321.24,321.44,321.465,321.24
72651,2020-02-07 09:56:00,321.165,321.37,321.37,321.165
90328,2020-02-07 09:55:00,321.31,321.1985,321.31,321.1985
96366,2020-02-07 09:54:00,321.035,321.4,321.4,321.035
105183,2020-02-07 09:53:00,321.3841,321.09,321.3841,321.09
90960,2020-02-07 09:52:00,321.278,321.2799,321.2799,321.23
113970,2020-02-07 09:51:00,321.45,321.22,321.5111,321.22
113540,2020-02-07 09:50:00,321.32,321.54,321.54,321.32
140045,2020-02-07 09:49:00,321.41,321.4473,321.48,321.31
131187,2020-02-07 09:48:00,321.0737,321.4403,321.4403,321.0737
219069,2020-02-07 09:47:00,321.21,321.12,321.21,321.12
136071,2020-02-07 09:46:00,320.72,321.04,321.04,320.72
132113,2020-02-07 09:45:00,321.14,320.78,321.14,320.78
103245,2020-02-07 09:44:00,321.15,321.14,321.15,321.13
126533,2020-02-07 09:43:00,321.12,320.978,321.12,320.978
203854,2020-02-07 09:42:00,321.131,321.2603,321.2603,321.131
182256,2020-02-07 09:41:00,321.01,320.91,321.02,320.91
199238,2020-02-07 09:40:00,320.6918,321.2894,321.2894,320.6918
164868,2020-02-07 09:39:00,321.1357,321.06,321.31,320.89
188424,2020-02-07 09:38:00,321.0875,321.26,321.26,321.0
154592,2020-02-07 09:37:00,321.23,321.1701,321.535,321.1701
201756,2020-02-07 09:36:00,320.8559,321.23,321.23,320.8559
291370,2020-02-07 09:35:00,321.035,321.0255,321.18,321.0255
204936,2020-02-07 09:34:00,321.77,321.24,321.77,321.24
178213,2020-02-07 09:33:00,322.7428,322.3229,323.0391,322.3085
303412,2020-02-07 09:32:00,321.8302,322.65,322.73,321.7
1196658,2020-02-07 09:31:00,322.38,321.39,322.38,321.24
512123,2020-02-06 16:00:00,325.1,325.21,325.24,325.04
386466,2020-02-06 15:59:00,325.0,325.0836,325.1,324.97
202091,2020-02-06 15:58:00,324.99,325.0,325.0,324.96
121119,2020-02-06 15:57:00,324.98,324.98,325.0,324.9184
142001,2020-02-06 15:56:00,324.91,324.98,324.98,324.87
179974,2020-02-06 15:55:00,324.71,324.92,325.01,324.69
109100,2020-02-06 15:54:00,324.57,324.6902,324.72,324.5575
51855,2020-02-06 15:53:00,324.57,324.56,324.69,324.54
77962,2020-02-06 15:52:00,324.68,324.57,324.7,324.5
65706,2020-02-06 15:51:00,324.74,324.6592,324.76,324.6
57608,2020-02-06 15:50:00,324.71,324.73,324.7525,324.7097
33855,2020-02-06 15:49:00,324.6423,324.705,324.71,324.5914
60425,2020-02-06 15:48:00,324.6491,324.64,324.755,324.62
71278,2020-02-06 15:47:00,324.7,324.65,324.74,324.615
61068,2020-02-06 15:46:00,324.545,324.6905,324.7,324.4737
47502,2020-02-06 15:45:00,324.48,324.54,324.55,324.46
43569,2020-02-06 15:44:00,324.485,324.485,324.5,324.42
37448,2020-02-06 15:43:00,324.385,324.47,324.5,324.38
33306,2020-02-06 15:42:00,324.46,324.385,324.47,324.38
49618,2020-02-06 15:41:00,324.41,324.47,324.47,324.26
61290,2020-02-06 15:40:00,324.49,324.38,324.55,324.38
49925,2020-02-06 15:39:00,324.49,324.48,324.53,324.43
27381,2020-02-06 15:38:00,324.38,324.4769,324.49,324.365
72548,2020-02-06 15:37:00,324.36,324.38,324.5,324.36
32411,2020-02-06 15:36:00,324.3701,324.3502,324.3902,324.31
54074,2020-02-06 15:35:00,324.3,324.37,324.42,324.27
31639,2020-02-06 15:34:00,324.2842,324.2802,324.31,324.22
45956,2020-02-06 15:33:00,324.31,324.285,324.34,324.24
49865,2020-02-06 15:32:00,324.2668,324.31,324.38,324.22
40967,2020-02-06 15:31:00,324.13,324.2576,324.32,324.12
45042,2020-02-06 15:30:00,324.1091,324.15,324.18,324.03
35532,2020-02-06 15:29:00,324.1598,324.1,324.16,324.06
34140,2020-02-06 15:28:00,324.07,324.14,324.18,324.05
43300,2020-02-06 15:27:00,324.1399,324.07,324.25,324.07
65895,2020-02-06 15:26:00,324.07,324.128,324.23,324.04
34944,2020-02-06 15:25:00,324.056,324.06,324.06,324.0
45018,2020-02-06 15:24:00,324.09,324.0386,324.12,323.995
90773,2020-02-06 15:23:00,324.15,324.1,324.2,323.92
120009,2020-02-06 15:22:00,324.435,324.145,324.4849,324.1
35018,2020-02-06 15:21:00,324.54,324.435,324.55,324.4
19651,2020-02-06 15:20:00,324.461,324.5433,324.55,324.42
26289,2020-02-06 15:19:00,324.535,324.4702,324.555,324.46
27834,2020-02-06 15:18:00,324.5143,324.54,324.5899,324.51
25747,2020-02-06 15:17:00,324.42,324.5102,324.52,324.4078
25398,2020-02-06 15:16:00,324.48,324.4056,324.49,324.35
29372,2020-02-06 15:15:00,324.36,324.4864,324.51,324.36
49019,2020-02-06 15:14:00,324.575,324.35,324.6042,324.3
22103,2020-02-06 15:13:00,324.64,324.58,324.68,324.5776
29305,2020-02-06 15:12:00,324.55,324.6524,324.66,324.54
39309,2020-02-06 15:11:00,324.65,324.56,324.6685,324.56
19512,2020-02-06 15:10:00,324.59,324.67,324.68,324.58
24814,2020-02-06 15:09:00,324.56,324.59,324.66,324.52
34260,2020-02-06 15:08:00,324.6106,324.55,324.64,324.55
77604,2020-02-06 15:07:00,324.44,324.6201,324.67,324.44
73192,2020-02-06 15:06:00,324.36,324.425,324.46,324.35
44383,2020-02-06 15:05:00,324.2989,324.3758,324.3758,324.263
95889,2020-02-06 15:04:00,324.34,324.31,324.3515,324.12
52408,2020-02-06 15:03:00,324.4581,324.34,324.5,324.34
65554,2020-02-06 15:02:00,324.56,324.4531,324.56,324.41
58152,2020-02-06 15:01:00,324.515,324.5289,324.67,324.515
37851,2020-02-06 15:00:00,324.67,324.5,324.7,324.5
35619,2020-02-06 14:59:00,324.6957,324.68,324.8,324.67
19780,2020-02-06 14:58:00,324.66,324.695,324.7568,324.62
26099,2020-02-06 14:57:00,324.71,324.69,324.76,324.6439
39855,2020-02-06 14:56:00,324.69,324.7135,324.7301,324.59
36221,2020-02-06 14:55:00,324.8205,324.72,324.87,324.66
30487,2020-02-06 14:54:00,324.89,324.825,324.89,324.75
19186,2020-02-06 14:53:00,324.88,324.906,324.95,324.87
23508,2020-02-06 14:52:00,324.86,324.885,324.91,324.82
28625,2020-02-06 14:51:00,324.985,324.8632,325.0,324.86
79858,2020-02-06 14:50:00,324.87,324.988,325.0,324.76
61556,2020-02-06 14:49:00,324.86,324.8693,324.91,324.7988
40436,2020-02-06 14:48:00,324.7356,324.8401,324.86,324.68
45778,2020-02-06 14:47:00,324.87,324.715,324.8867,324.66
101294,2020-02-06 14:46:00,324.94,324.8508,325.0,324.83
33754,2020-02-06 14:45:00,324.85,324.94,324.95,324.84
34954,2020-02-06 14:44:00,324.84,324.87,324.9,324.82
22896,2020-02-06 14:43:00,324.78,324.8357,324.845,324.73
42568,2020-02-06 14:42:00,324.7,324.8,324.85,324.67
43852,2020-02-06 14:41:00,324.66,324.71,324.75,324.645
42186,2020-02-06 14:40:00,324.7466,324.642,324.78,324.6041
41037,2020-02-06 14:39:00,324.81,324.75,324.85,324.7
45795,2020-02-06 14:38:00,324.755,324.81,324.9,324.75
