volume,high,time,close,open,low
61555,165.6,2020-02-27 13:20:00,165.39,165.42,165.32
68935,165.4666,2020-02-27 13:19:00,165.4,165.2767,165.14
119193,165.6812,2020-02-27 13:18:00,165.26,165.6034,165.2302
127661,165.9168,2020-02-27 13:17:00,165.605,165.91,165.32
84121,166.26,2020-02-27 13:16:00,165.9,166.21,165.76
151939,166.39,2020-02-27 13:15:00,166.21,166.3,166.21
68847,166.49,2020-02-27 13:14:00,166.3472,166.252,166.235
51487,166.29,2020-02-27 13:13:00,166.2478,166.27,166.13
87714,166.37,2020-02-27 13:12:00,166.28,166.21,166.1366
72302,166.43,2020-02-27 13:11:00,166.205,165.98,165.98
78817,166.05,2020-02-27 13:10:00,166.0,165.97,165.77
51629,166.1,2020-02-27 13:09:00,165.97,166.0422,165.92
79959,166.22,2020-02-27 13:08:00,166.08,165.98,165.92
87476,166.0,2020-02-27 13:07:00,165.97,165.82,165.68
100006,166.13,2020-02-27 13:06:00,165.805,166.06,165.67
98946,166.2,2020-02-27 13:05:00,166.08,165.96,165.94
96203,166.059,2020-02-27 13:04:00,165.94,165.79,165.77
91861,165.8731,2020-02-27 13:03:00,165.805,165.1502,165.14
74647,165.44,2020-02-27 13:02:00,165.15,165.37,165.12
103745,165.6999,2020-02-27 13:01:00,165.37,165.57,165.21
96494,165.92,2020-02-27 13:00:00,165.58,165.9,165.5
109621,166.22,2020-02-27 12:59:00,165.91,166.2,165.85
94496,166.4664,2020-02-27 12:58:00,166.2,166.39,166.08
82447,166.636,2020-02-27 12:57:00,166.42,166.58,166.42
79525,166.721,2020-02-27 12:56:00,166.58,166.721,166.45
143571,167.03,2020-02-27 12:55:00,166.73,166.83,166.7184
109208,166.96,2020-02-27 12:54:00,166.83,166.54,166.54
145306,166.87,2020-02-27 12:53:00,166.585,166.52,166.5
138137,166.64,2020-02-27 12:52:00,166.52,166.6,166.2926
107836,166.71,2020-02-27 12:51:00,166.6,166.6402,166.38
125787,166.7,2020-02-27 12:50:00,166.65,166.47,166.33
115827,166.5,2020-02-27 12:49:00,166.47,166.19,166.11
70152,166.251,2020-02-27 12:48:00,166.2,165.9953,165.82
73374,166.1,2020-02-27 12:47:00,165.99,165.9455,165.846
115603,166.21,2020-02-27 12:46:00,165.91,166.1,165.82
81495,166.37,2020-02-27 12:45:00,166.06,166.33,166.06
94474,166.47,2020-02-27 12:44:00,166.34,166.28,166.13
97818,166.53,2020-02-27 12:43:00,166.255,166.27,166.21
104983,166.3,2020-02-27 12:42:00,166.2459,165.97,165.97
175717,166.65,2020-02-27 12:41:00,166.0107,166.65,165.97
200671,166.76,2020-02-27 12:40:00,166.66,166.685,166.46
112734,166.686,2020-02-27 12:39:00,166.686,166.52,166.4
201193,166.59,2020-02-27 12:38:00,166.5423,166.3601,166.15
203170,166.4577,2020-02-27 12:37:00,166.4,165.855,165.8
154523,166.19,2020-02-27 12:36:00,165.84,165.7675,165.7572
134301,166.07,2020-02-27 12:35:00,165.7441,166.04,165.72
235716,166.17,2020-02-27 12:34:00,166.03,165.8,165.77
84792,165.93,2020-02-27 12:33:00,165.88,165.55,165.53
105615,165.5948,2020-02-27 12:32:00,165.58,165.48,165.28
93076,165.54,2020-02-27 12:31:00,165.494,165.34,165.1201
88897,165.46,2020-02-27 12:30:00,165.35,164.99,164.99
69258,165.02,2020-02-27 12:29:00,165.0199,164.8677,164.8
78593,164.97,2020-02-27 12:28:00,164.85,164.68,164.67
105094,164.86,2020-02-27 12:27:00,164.6791,164.7147,164.64
84175,164.95,2020-02-27 12:26:00,164.7,164.55,164.54
150229,164.67,2020-02-27 12:25:00,164.56,164.67,164.24
113236,164.84,2020-02-27 12:24:00,164.68,164.6226,164.57
123731,165.06,2020-02-27 12:23:00,164.64,164.9,164.58
123352,165.4899,2020-02-27 12:22:00,164.91,165.43,164.77
86300,165.86,2020-02-27 12:21:00,165.4,165.81,165.385
99121,165.96,2020-02-27 12:20:00,165.81,165.78,165.67
144103,165.85,2020-02-27 12:19:00,165.78,165.79,165.45
106044,165.78,2020-02-27 12:18:00,165.78,165.425,165.31
116905,165.51,2020-02-27 12:17:00,165.4136,165.5,165.15
167956,165.94,2020-02-27 12:16:00,165.48,165.86,165.34
91519,165.87,2020-02-27 12:15:00,165.86,165.6932,165.63
85490,165.74,2020-02-27 12:14:00,165.7,165.6,165.52
93250,165.68,2020-02-27 12:13:00,165.6,165.55,165.455
94105,165.55,2020-02-27 12:12:00,165.55,165.47,165.29
112713,165.52,2020-02-27 12:11:00,165.49,165.24,165.21
84463,165.46,2020-02-27 12:10:00,165.24,165.215,165.16
114619,165.29,2020-02-27 12:09:00,165.206,164.87,164.85
61961,164.95,2020-02-27 12:08:00,164.88,164.9,164.69
65937,165.12,2020-02-27 12:07:00,164.92,164.9305,164.885
96822,165.01,2020-02-27 12:06:00,164.94,164.795,164.68
109239,164.95,2020-02-27 12:05:00,164.81,164.63,164.59
104723,165.06,2020-02-27 12:04:00,164.67,165.05,164.6001
128165,165.33,2020-02-27 12:03:00,165.04,165.03,164.91
149576,165.05,2020-02-27 12:02:00,165.03,164.85,164.58
144524,165.11,2020-02-27 12:01:00,164.87,165.08,164.73
106129,165.36,2020-02-27 12:00:00,165.11,164.98,164.92
104373,165.05,2020-02-27 11:59:00,164.98,164.7,164.7
93367,164.94,2020-02-27 11:58:00,164.68,164.7375,164.5902
122649,164.83,2020-02-27 11:57:00,164.75,164.55,164.5
93439,164.68,2020-02-27 11:56:00,164.54,164.598,164.39
100580,164.74,2020-02-27 11:55:00,164.61,164.53,164.53
94364,164.67,2020-02-27 11:54:00,164.51,164.5599,164.35
134628,164.58,2020-02-27 11:53:00,164.5625,164.37,164.15
115458,164.54,2020-02-27 11:52:00,164.33,164.19,164.15
80416,164.26,2020-02-27 11:51:00,164.2,164.15,164.08
152981,164.48,2020-02-27 11:50:00,164.16,163.945,163.83
118407,164.1,2020-02-27 11:49:00,163.9441,163.94,163.83
104371,164.01,2020-02-27 11:48:00,163.955,163.5101,163.5
109525,163.65,2020-02-27 11:47:00,163.52,163.44,163.409
145232,163.83,2020-02-27 11:46:00,163.44,163.83,163.41
96578,164.01,2020-02-27 11:45:00,163.85,163.81,163.75
139987,164.19,2020-02-27 11:44:00,163.82,164.13,163.7
126990,164.55,2020-02-27 11:43:00,164.12,164.26,164.11
119346,164.35,2020-02-27 11:42:00,164.27,164.07,164.0
127477,164.44,2020-02-27 11:41:00,164.09,164.03,164.0
111406,164.12,2020-02-27 11:40:00,164.05,163.8,163.71
127670,163.95,2020-02-27 11:39:00,163.8307,163.88,163.59
105151,164.22,2020-02-27 11:38:00,163.85,164.025,163.82
98785,164.275,2020-02-27 11:37:00,164.02,164.275,163.98
204869,164.49,2020-02-27 11:36:00,164.25,164.0898,163.77
132293,164.375,2020-02-27 11:35:00,164.07,164.29,164.05
138907,164.81,2020-02-27 11:34:00,164.26,164.58,164.25
143211,164.6,2020-02-27 11:33:00,164.55,164.37,164.33
102055,164.4,2020-02-27 11:32:00,164.355,164.22,164.14
128744,164.664,2020-02-27 11:31:00,164.22,164.5,164.19
134483,164.71,2020-02-27 11:30:00,164.52,164.71,164.42
103049,164.98,2020-02-27 11:29:00,164.72,164.9,164.68
181580,165.32,2020-02-27 11:28:00,164.91,165.215,164.71
141779,165.58,2020-02-27 11:27:00,165.25,165.11,165.11
157450,165.45,2020-02-27 11:26:00,165.11,165.4,165.0
115782,165.6,2020-02-27 11:25:00,165.4,165.52,165.34
153042,166.25,2020-02-27 11:24:00,165.54,166.2374,165.49
156714,166.27,2020-02-27 11:23:00,166.235,165.8227,165.77
147863,166.16,2020-02-27 11:22:00,165.8504,166.01,165.82
115754,166.3499,2020-02-27 11:21:00,166.01,166.33,166.0
143190,166.38,2020-02-27 11:20:00,166.33,166.08,165.98
232394,166.465,2020-02-27 11:19:00,166.08,165.86,165.86
142262,165.88,2020-02-27 11:18:00,165.865,165.5236,165.49
137788,165.62,2020-02-27 11:17:00,165.53,165.55,165.44
172380,165.76,2020-02-27 11:16:00,165.52,165.54,165.5
155374,165.58,2020-02-27 11:15:00,165.53,165.27,165.09
144648,165.5412,2020-02-27 11:14:00,165.2573,165.4943,164.96
174568,165.83,2020-02-27 11:13:00,165.4947,165.24,165.2299
141677,165.62,2020-02-27 11:12:00,165.23,165.33,165.05
184796,165.94,2020-02-27 11:11:00,165.3135,165.911,165.21
238638,166.07,2020-02-27 11:10:00,165.92,165.8165,165.79
215272,166.04,2020-02-27 11:09:00,165.81,165.78,165.59
202110,165.77,2020-02-27 11:08:00,165.77,165.44,165.2919
114951,165.46,2020-02-27 11:07:00,165.41,165.12,165.0876
155118,165.16,2020-02-27 11:06:00,165.13,165.1578,164.883
171201,165.14,2020-02-27 11:05:00,165.14,164.73,164.68
160425,165.04,2020-02-27 11:04:00,164.73,165.04,164.67
206639,165.52,2020-02-27 11:03:00,165.0421,165.485,165.0421
243530,165.64,2020-02-27 11:02:00,165.47,165.12,165.12
273634,165.18,2020-02-27 11:01:00,165.1059,164.91,164.81
141150,165.08,2020-02-27 11:00:00,164.96,164.55,164.49
142315,164.85,2020-02-27 10:59:00,164.535,164.635,164.53
148842,164.74,2020-02-27 10:58:00,164.62,164.58,164.4
180976,164.61,2020-02-27 10:57:00,164.6,164.03,164.02
118021,164.3,2020-02-27 10:56:00,164.0001,164.27,163.88
190136,164.55,2020-02-27 10:55:00,164.2466,164.44,163.94
221181,164.4705,2020-02-27 10:54:00,164.44,164.38,164.27
160141,164.45,2020-02-27 10:53:00,164.37,164.45,164.37
199155,164.34,2020-02-27 10:52:00,164.34,164.34,164.34
191776,164.36,2020-02-27 10:51:00,164.32,164.22,164.0
151863,164.27,2020-02-27 10:50:00,164.2125,164.0263,163.97
162691,164.1,2020-02-27 10:49:00,164.0001,163.76,163.59
303608,164.23,2020-02-27 10:48:00,163.79,163.885,163.67
155457,163.88,2020-02-27 10:47:00,163.88,163.37,163.34
130589,163.47,2020-02-27 10:46:00,163.4,162.68,162.63
197151,163.5507,2020-02-27 10:45:00,162.69,163.43,162.69
195506,163.46,2020-02-27 10:44:00,163.4396,163.3695,163.05
180441,163.715,2020-02-27 10:43:00,163.375,163.715,163.08
154008,164.13,2020-02-27 10:42:00,163.7018,164.13,163.66
231340,164.17,2020-02-27 10:41:00,164.13,163.8,163.63
188174,163.83,2020-02-27 10:40:00,163.8,163.2,163.08
174794,163.46,2020-02-27 10:39:00,163.2,163.4404,163.16
297676,163.48,2020-02-27 10:38:00,163.46,163.03,162.97
327912,163.11,2020-02-27 10:37:00,163.025,161.96,161.96
548896,162.56,2020-02-27 10:36:00,161.96,162.4,161.86
376714,163.055,2020-02-27 10:35:00,162.335,163.0,162.3
218269,163.29,2020-02-27 10:34:00,163.0,163.28,162.99
241930,163.34,2020-02-27 10:33:00,163.24,163.13,163.0
295582,163.59,2020-02-27 10:32:00,163.14,163.44,163.0
209737,163.89,2020-02-27 10:31:00,163.46,163.86,163.4
248212,163.89,2020-02-27 10:30:00,163.86,163.5397,163.49
812366,164.03,2020-02-27 10:29:00,163.5,164.0033,163.5
312249,164.22,2020-02-27 10:28:00,164.024,163.655,163.53
96986,164.15,2020-02-27 10:27:00,163.88,164.0001,163.83
359967,164.6,2020-02-27 10:26:00,164.0135,164.5914,163.95
285256,164.89,2020-02-27 10:25:00,164.6425,164.73,164.52
316934,165.29,2020-02-27 10:24:00,164.75,165.18,164.64
164651,165.57,2020-02-27 10:23:00,165.18,165.13,165.07
147729,165.27,2020-02-27 10:22:00,165.11,165.07,165.068
221550,165.43,2020-02-27 10:21:00,165.05,165.35,165.02
215922,165.57,2020-02-27 10:20:00,165.37,165.49,165.33
273989,165.6625,2020-02-27 10:19:00,165.5,165.3942,165.35
186507,165.55,2020-02-27 10:18:00,165.41,165.44,165.12
206323,165.915,2020-02-27 10:17:00,165.41,165.86,165.34
144528,166.1587,2020-02-27 10:16:00,165.9,166.15,165.83
185187,166.32,2020-02-27 10:15:00,166.19,165.7989,165.7989
165571,166.34,2020-02-27 10:14:00,165.786,165.71,165.71
235012,166.29,2020-02-27 10:13:00,165.66,165.94,165.64
182986,166.09,2020-02-27 10:12:00,165.81,165.74,165.73
225032,165.84,2020-02-27 10:11:00,165.74,165.66,165.44
128990,165.54,2020-02-27 10:10:00,165.54,165.54,165.54
204323,166.1486,2020-02-27 10:09:00,166.1,165.92,165.8
261777,166.01,2020-02-27 10:08:00,165.935,165.64,165.33
228622,165.64,2020-02-27 10:07:00,165.63,165.48,165.08
146703,165.8415,2020-02-27 10:06:00,165.5,165.59,165.44
180466,166.05,2020-02-27 10:05:00,165.58,165.68,165.45
204971,166.05,2020-02-27 10:04:00,165.7046,165.85,165.56
216251,166.25,2020-02-27 10:03:00,165.85,166.06,165.7819
324340,166.12,2020-02-27 10:02:00,166.0476,165.98,165.58
327328,166.45,2020-02-27 10:01:00,165.96,165.94,165.89
374041,166.03,2020-02-27 10:00:00,165.97,165.7,165.61
333451,165.78,2020-02-27 09:59:00,165.74,165.34,165.2
232554,165.5,2020-02-27 09:58:00,165.5,165.42,165.42
257371,165.56,2020-02-27 09:57:00,165.258,165.51,165.258
236875,165.55,2020-02-27 09:56:00,165.25,165.55,165.25
183688,165.48,2020-02-27 09:55:00,165.275,165.28,165.275
295194,165.41,2020-02-27 09:54:00,165.41,165.3,165.3
261537,165.202,2020-02-27 09:53:00,165.202,165.09,165.09
226294,164.9,2020-02-27 09:52:00,164.88,164.47,164.47
237388,164.78,2020-02-27 09:51:00,164.49,164.78,164.49
332446,164.5617,2020-02-27 09:50:00,164.5617,164.145,164.145
333532,164.6,2020-02-27 09:49:00,164.54,164.03,163.82
248500,164.49,2020-02-27 09:48:00,163.914,164.49,163.914
313753,165.0,2020-02-27 09:47:00,164.67,165.0,164.67
352010,165.12,2020-02-27 09:46:00,164.97,165.12,164.97
214953,165.775,2020-02-27 09:45:00,165.49,165.775,165.49
312827,165.76,2020-02-27 09:44:00,165.76,165.35,165.35
225973,165.685,2020-02-27 09:43:00,165.11,165.685,165.11
254158,166.15,2020-02-27 09:42:00,165.8844,165.51,165.51
354375,166.0371,2020-02-27 09:41:00,165.6646,166.0371,165.6646
347222,166.4499,2020-02-27 09:40:00,166.04,166.4499,166.04
420648,166.27,2020-02-27 09:39:00,166.27,165.82,165.82
465442,165.82,2020-02-27 09:38:00,165.82,165.1201,165.1201
381195,165.055,2020-02-27 09:37:00,165.055,164.785,164.785
359812,164.68,2020-02-27 09:36:00,164.68,164.23,164.23
372719,165.0075,2020-02-27 09:35:00,164.15,165.0075,164.15
547745,164.64,2020-02-27 09:34:00,164.64,164.64,164.64
333229,163.92,2020-02-27 09:33:00,163.11,163.88,163.0
346020,164.76,2020-02-27 09:32:00,163.8292,164.68,163.22
3630272,165.2,2020-02-27 09:31:00,164.68,163.32,162.5
411228,170.5,2020-02-26 16:00:00,170.19,170.27,170.17
187048,170.46,2020-02-26 15:59:00,170.26,170.34,170.21
155328,170.4,2020-02-26 15:58:00,170.34,170.3,170.17
132697,170.48,2020-02-26 15:57:00,170.3,170.45,170.24
178302,170.61,2020-02-26 15:56:00,170.4475,170.43,170.38
150222,170.68,2020-02-26 15:55:00,170.44,170.55,170.36
162321,170.67,2020-02-26 15:54:00,170.55,170.67,170.37
102266,170.6799,2020-02-26 15:53:00,170.66,170.49,170.485
90739,170.5,2020-02-26 15:52:00,170.48,170.245,170.18
194674,170.56,2020-02-26 15:51:00,170.26,170.16,169.98
103836,170.31,2020-02-26 15:50:00,170.16,170.17,170.03
147973,170.2,2020-02-26 15:49:00,170.175,170.17,169.97
106527,170.455,2020-02-26 15:48:00,170.17,170.18,170.15
61864,170.27,2020-02-26 15:47:00,170.19,170.12,170.1
80993,170.37,2020-02-26 15:46:00,170.11,170.3403,170.1
74477,170.355,2020-02-26 15:45:00,170.3393,170.09,170.08
114684,170.33,2020-02-26 15:44:00,170.08,170.3,170.0
55913,170.42,2020-02-26 15:43:00,170.28,170.245,170.2
60268,170.39,2020-02-26 15:42:00,170.25,170.36,170.24
84639,170.63,2020-02-26 15:41:00,170.41,170.59,170.4
90042,170.64,2020-02-26 15:40:00,170.595,170.32,170.32
82682,170.35,2020-02-26 15:39:00,170.33,170.28,170.14
54825,170.445,2020-02-26 15:38:00,170.28,170.39,170.2181
63096,170.5454,2020-02-26 15:37:00,170.41,170.4,170.26
67920,170.41,2020-02-26 15:36:00,170.3931,170.12,170.105
95120,170.3,2020-02-26 15:35:00,170.13,170.27,170.02
89761,170.6,2020-02-26 15:34:00,170.28,170.58,170.18
94041,170.66,2020-02-26 15:33:00,170.59,170.41,170.41
93551,170.46,2020-02-26 15:32:00,170.41,170.41,170.17
92338,170.58,2020-02-26 15:31:00,170.4029,170.43,170.33
54787,170.53,2020-02-26 15:30:00,170.4357,170.34,170.33
46104,170.39,2020-02-26 15:29:00,170.33,170.1602,170.1383
51303,170.26,2020-02-26 15:28:00,170.16,170.17,170.065
94062,170.38,2020-02-26 15:27:00,170.19,170.34,170.03
95258,170.7104,2020-02-26 15:26:00,170.36,170.59,170.275
45493,170.58,2020-02-26 15:25:00,170.58,170.43,170.39
67031,170.68,2020-02-26 15:24:00,170.43,170.49,170.42
83048,170.68,2020-02-26 15:23:00,170.48,170.46,170.435
97801,170.79,2020-02-26 15:22:00,170.44,170.78,170.39
55850,170.92,2020-02-26 15:21:00,170.77,170.83,170.7
120411,171.03,2020-02-26 15:20:00,170.83,170.98,170.63
137118,171.1448,2020-02-26 15:19:00,170.97,170.85,170.85
107133,170.9002,2020-02-26 15:18:00,170.86,170.57,170.55
92064,170.62,2020-02-26 15:17:00,170.55,170.521,170.45
75221,170.54,2020-02-26 15:16:00,170.52,170.37,170.32
75974,170.6073,2020-02-26 15:15:00,170.4,170.47,170.32
98929,170.59,2020-02-26 15:14:00,170.47,170.47,170.34
108109,170.5,2020-02-26 15:13:00,170.47,170.0547,170.02
66259,170.09,2020-02-26 15:12:00,170.0591,170.0,169.88
96450,170.305,2020-02-26 15:11:00,170.01,170.14,169.98
72890,170.125,2020-02-26 15:10:00,170.125,169.84,169.7
94307,170.08,2020-02-26 15:09:00,169.825,169.83,169.71
59707,169.82,2020-02-26 15:08:00,169.82,169.63,169.57
60525,169.71,2020-02-26 15:07:00,169.655,169.69,169.53
77564,169.97,2020-02-26 15:06:00,169.7,169.86,169.67
99917,170.19,2020-02-26 15:05:00,169.86,169.92,169.85
53054,169.99,2020-02-26 15:04:00,169.92,169.8238,169.66
38801,169.86,2020-02-26 15:03:00,169.82,169.75,169.67
68190,169.96,2020-02-26 15:02:00,169.75,169.85,169.7
115085,169.96,2020-02-26 15:01:00,169.84,169.35,169.34
86718,169.55,2020-02-26 15:00:00,169.3,169.55,169.26
35819,169.5799,2020-02-26 14:59:00,169.565,169.42,169.41
37490,169.7,2020-02-26 14:58:00,169.4,169.58,169.4
71276,169.74,2020-02-26 14:57:00,169.57,169.65,169.41
87586,170.05,2020-02-26 14:56:00,169.65,169.67,169.58
52438,169.86,2020-02-26 14:55:00,169.74,169.38,169.37
56867,169.65,2020-02-26 14:54:00,169.35,169.56,169.3129
60709,169.81,2020-02-26 14:53:00,169.57,169.69,169.53
51217,169.745,2020-02-26 14:52:00,169.65,169.67,169.62
61689,170.0354,2020-02-26 14:51:00,169.66,170.03,169.65
103439,170.04,2020-02-26 14:50:00,170.04,169.85,169.7
62299,169.95,2020-02-26 14:49:00,169.8207,169.62,169.53
59935,169.74,2020-02-26 14:48:00,169.62,169.74,169.44
58513,170.08,2020-02-26 14:47:00,169.76,170.05,169.73
97635,170.19,2020-02-26 14:46:00,170.07,169.62,169.62
68449,169.5984,2020-02-26 14:45:00,169.5984,169.36,169.27
50073,169.7043,2020-02-26 14:44:00,169.36,169.66,169.36
108187,169.7499,2020-02-26 14:43:00,169.67,169.6776,169.37
71298,170.08,2020-02-26 14:42:00,169.66,170.07,169.62
80985,170.1913,2020-02-26 14:41:00,170.05,170.14,169.9562
55696,170.26,2020-02-26 14:40:00,170.11,170.09,170.06
43831,170.2512,2020-02-26 14:39:00,170.1069,170.19,170.025
86398,170.3124,2020-02-26 14:38:00,170.175,170.15,170.11
71583,170.17,2020-02-26 14:37:00,170.13,169.775,169.68
41653,169.79,2020-02-26 14:36:00,169.7899,169.5981,169.51
35259,169.81,2020-02-26 14:35:00,169.59,169.81,169.56
75823,170.19,2020-02-26 14:34:00,169.815,169.875,169.77
118286,169.92,2020-02-26 14:33:00,169.84,169.83,169.57
104733,169.82,2020-02-26 14:32:00,169.8187,169.6059,169.4193
114220,170.02,2020-02-26 14:31:00,169.59,169.88,169.49
83023,170.34,2020-02-26 14:30:00,169.8601,170.31,169.81
46985,170.39,2020-02-26 14:29:00,170.3,170.2,170.01
74551,170.45,2020-02-26 14:28:00,170.215,170.27,170.12
92933,170.5,2020-02-26 14:27:00,170.24,170.4057,170.15
85457,170.5,2020-02-26 14:26:00,170.41,170.16,170.1356
38295,170.17,2020-02-26 14:25:00,170.16,169.92,169.92
39611,170.17,2020-02-26 14:24:00,169.92,170.0123,169.88
49314,170.17,2020-02-26 14:23:00,170.025,170.0,169.97
43838,170.01,2020-02-26 14:22:00,169.97,169.8845,169.83
76015,169.9,2020-02-26 14:21:00,169.86,169.82,169.64
49378,170.13,2020-02-26 14:20:00,169.85,170.06,169.72
55974,170.07,2020-02-26 14:19:00,170.04,169.85,169.73
57444,170.08,2020-02-26 14:18:00,169.83,169.95,169.69
85158,170.2217,2020-02-26 14:17:00,169.9428,170.2,169.85
94523,170.52,2020-02-26 14:16:00,170.195,170.4,170.15
46916,170.39,2020-02-26 14:15:00,170.37,170.19,170.0893
77592,170.39,2020-02-26 14:14:00,170.17,170.12,170.09
53370,170.15,2020-02-26 14:13:00,170.107,170.08,169.82
66503,170.16,2020-02-26 14:12:00,170.08,169.74,169.72
68150,169.86,2020-02-26 14:11:00,169.73,169.75,169.55
84741,170.18,2020-02-26 14:10:00,169.77,170.07,169.63
72113,170.13,2020-02-26 14:09:00,170.06,170.0599,169.96
125592,170.15,2020-02-26 14:08:00,170.06,169.97,169.83
104045,170.06,2020-02-26 14:07:00,169.96,169.78,169.71
84362,169.8,2020-02-26 14:06:00,169.785,169.23,169.23
78767,169.3907,2020-02-26 14:05:00,169.22,169.3,169.16
68859,169.4499,2020-02-26 14:04:00,169.285,169.38,169.15
129871,169.63,2020-02-26 14:03:00,169.37,169.11,169.03
101109,169.15,2020-02-26 14:02:00,169.15,168.77,168.64
78955,169.04,2020-02-26 14:01:00,168.78099999999998,168.84,168.5
90382,169.11,2020-02-26 14:00:00,168.86,168.82,168.73
75847,169.21,2020-02-26 13:59:00,168.81,169.0528,168.7201
67984,169.25,2020-02-26 13:58:00,169.0473,168.9883,168.87
84615,169.4,2020-02-26 13:57:00,168.97,169.21,168.87
85056,169.67,2020-02-26 13:56:00,169.22,169.61,169.22
61919,169.89,2020-02-26 13:55:00,169.6022,169.79,169.5497
42453,169.9799,2020-02-26 13:54:00,169.795,169.82,169.6919
85241,169.98,2020-02-26 13:53:00,169.83,169.92,169.73
61387,169.97,2020-02-26 13:52:00,169.92,169.68,169.61
111837,169.95,2020-02-26 13:51:00,169.69,169.95,169.5215
241465,170.28,2020-02-26 13:50:00,169.96,169.58,169.58
214874,169.69,2020-02-26 13:49:00,169.5893,168.81,168.77
107513,169.1,2020-02-26 13:48:00,168.82,169.01,168.76
136243,169.0899,2020-02-26 13:47:00,169.015,168.61,168.59
108304,168.86,2020-02-26 13:46:00,168.62,168.32,168.21
183988,168.66,2020-02-26 13:45:00,168.3221,168.65,168.27
61180,168.81,2020-02-26 13:44:00,168.66,168.62,168.5101
90275,168.83,2020-02-26 13:43:00,168.56,168.69,168.54
153250,168.84,2020-02-26 13:42:00,168.65,168.54,168.47
127652,168.86,2020-02-26 13:41:00,168.54,168.77,168.535
121895,169.27,2020-02-26 13:40:00,168.77,169.27,168.65
102969,169.34,2020-02-26 13:39:00,169.245,169.21200000000002,169.04
217214,169.3,2020-02-26 13:38:00,169.22,169.01,168.72
165570,169.45,2020-02-26 13:37:00,169.0,169.44,169.0
68158,169.77,2020-02-26 13:36:00,169.44,169.58,169.38
97990,170.0,2020-02-26 13:35:00,169.57,169.92,169.52
80354,170.1603,2020-02-26 13:34:00,169.89,170.15,169.83
61817,170.3187,2020-02-26 13:33:00,170.1588,170.25,170.01
50302,170.57,2020-02-26 13:32:00,170.24,170.545,170.18
63804,170.845,2020-02-26 13:31:00,170.555,170.74,170.5
29051,170.83,2020-02-26 13:30:00,170.73,170.74,170.68
44738,170.8,2020-02-26 13:29:00,170.74,170.71,170.56
62992,171.0,2020-02-26 13:28:00,170.7,170.9,170.65
62155,170.8975,2020-02-26 13:27:00,170.8975,170.44,170.43
29020,170.58,2020-02-26 13:26:00,170.44,170.4937,170.42
34606,170.4912,2020-02-26 13:25:00,170.49,170.33,170.32
40917,170.41,2020-02-26 13:24:00,170.34,170.41,170.28
38608,170.55,2020-02-26 13:23:00,170.4,170.5309,170.38
34753,170.77,2020-02-26 13:22:00,170.535,170.69,170.535
59018,170.76,2020-02-26 13:21:00,170.67,170.65,170.5301
25773,170.64,2020-02-26 13:20:00,170.64,170.53,170.51
33112,170.63,2020-02-26 13:19:00,170.53,170.54,170.49
74167,170.835,2020-02-26 13:18:00,170.55,170.8317,170.5
25906,170.9821,2020-02-26 13:17:00,170.84,170.91,170.84
48309,170.922,2020-02-26 13:16:00,170.89,170.6971,170.69
21678,170.7,2020-02-26 13:15:00,170.6969,170.565,170.565
31086,170.63,2020-02-26 13:14:00,170.57,170.55,170.46
51650,170.57,2020-02-26 13:13:00,170.55,170.44,170.37
42825,170.54,2020-02-26 13:12:00,170.46,170.54,170.4
45781,170.64,2020-02-26 13:11:00,170.56,170.43,170.41
60043,170.5,2020-02-26 13:10:00,170.42,170.35,170.34
72383,170.7,2020-02-26 13:09:00,170.33,170.66,170.245
36907,170.725,2020-02-26 13:08:00,170.64,170.6955,170.58
88864,170.85,2020-02-26 13:07:00,170.7,170.85,170.5
43013,170.99,2020-02-26 13:06:00,170.8625,170.8445,170.78
33577,170.94,2020-02-26 13:05:00,170.81,170.94,170.81
42960,171.055,2020-02-26 13:04:00,170.94,170.95,170.92
35216,171.05,2020-02-26 13:03:00,170.95,170.9,170.8782
43171,170.82,2020-02-26 13:02:00,170.77,170.67,170.655
44959,170.875,2020-02-26 13:01:00,170.65,170.7,170.63
38235,170.8749,2020-02-26 13:00:00,170.6898,170.7059,170.64
107505,170.75,2020-02-26 12:59:00,170.73,170.585,170.56
35437,170.65,2020-02-26 12:58:00,170.555,170.49,170.48
45735,170.6972,2020-02-26 12:57:00,170.52,170.48,170.47
92654,170.7,2020-02-26 12:56:00,170.4875,170.67,170.34
40868,170.87,2020-02-26 12:55:00,170.6513,170.67,170.6048
59683,170.855,2020-02-26 12:54:00,170.6899,170.855,170.58
46330,170.99,2020-02-26 12:53:00,170.83,170.97,170.79
62556,171.2256,2020-02-26 12:52:00,171.01,171.19,170.94
42526,171.26,2020-02-26 12:51:00,171.19,171.025,171.025
56053,171.25,2020-02-26 12:50:00,171.03,171.08,171.02
48676,171.325,2020-02-26 12:49:00,171.08,171.18,171.03
48348,171.18,2020-02-26 12:48:00,171.16,171.005,170.9477
59358,171.2422,2020-02-26 12:47:00,171.02,171.13,171.0
61087,171.16,2020-02-26 12:46:00,171.07,170.73,170.73
64339,171.07,2020-02-26 12:45:00,170.6958,170.955,170.69
41184,171.17,2020-02-26 12:44:00,170.965,171.15,170.96
32472,171.3,2020-02-26 12:43:00,171.1465,171.25,171.05
60730,171.34,2020-02-26 12:42:00,171.2575,171.03,171.03
36488,171.345,2020-02-26 12:41:00,171.0208,171.3,171.02
